text,label
urgent mobile number ha awarded ukp2000 prize guaranteed call 09061790125 landline claim 3030 valid 12hrs 150ppm,1
dont thnk wrong calling u,0
im e person e sm survey,0
siva hostel aha,0
challenge know,0
need lar jus testing e phone card dunno network gd thk waiting 4 si 2 finish bathing bathe dun disturb u liao u cleaning ur room,0
hmm ill think ok youre forgiven,0
call ltgt min thats ok,0
hey sweet wa wondering moment might come want send file someone wont go yahoo connection suck remember set page go download format disc could tell know way download big file download stuff directly internet help would great prey teasing kiss,0
itll tough ill,0
å£400 xmas reward waiting computer ha randomly picked loyal mobile customer receive å£400 reward call 09066380611,1
yo around got car back,0
wish wa holding tightly making see important much mean much need life,0
monthly password wap mobsicom 391784 use wap phone pc,1
wylie update weed dealer carlos went freedom class lunsford,0
pity wa mood soany suggestion,0
doinghow,0
im class holla later,0
lot sickness thing going round take easy hope u feel better soon lol,0
u free sat rite u wan 2 watch infernal affair wif n darren n mayb xy,0
dont know u u dont know send chat 86688 let find 150pmsg rcvd hgsuite3422landsroww1j6hl ldn 18 year,1
im ok wif co like 2 try new thing scared u dun like mah co u said loud,0
yeshe really greatbhaji told kallis best cricketer sachin worldvery tough get,0
wa thinking chuckin ur red green n black trainners 2 save carryin bac train,0
dun believe leh tot told true already thk muz c u tog believe,0
plz tell bslvyl sent via fullonsmscom,0
dunno close oredi ìï v fan,0
wnevr wana fal luv vth book bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb,0
waiting e car 4 mum lor u leh reach home already,0
xmas new year eve ticket sale club day 10am till 8pm thurs fri sat night week theyre selling fast,1
yo come carlos soon,0
ill always even spirit ill get bb soon trying sure need,0
heart empty without love mind empty without wisdom eye r empty without dream amp life empty without frnds alwys touch good night amp sweet dream,0
sent scream moan bed princess,0
sm ac blind date 4u rodds1 21m aberdeen united kingdom check httpimg sm acwicmb3cktz8r74 blind date send hide,1
urgent 2nd attempt contact u å£900 prize yesterday still awaiting collection claim call 09061702893,1
hey mr going sea view couple gay mean game give bell ya finish,0
thats cool cum,0
miss,0
simpson movie released july 2007 name band died start film agreen day bblue day cred day send b c,1
hey missed tm last night phone wa charge smile meeting friend shortly,0
lyricalladie21f inviting friend reply yes910 no910 see wwwsmsacuhmmross stop send stop frnd 62468,1
unbelievable faglord,0
thats going ruin thesis,0
u really pig leh sleep much dad wake 10 smth 2 eat lunch today,0
regret inform u nh ha made mistakeu never actually bornplease report 2 yor local hospital 2b terminatedwe r sorry 4 inconvenience,0
u 447801259231 secret admirer looking 2 make contact ufind rreveal think ur specialcall 09058094597,1
ok lor,0
japanese proverb one u none itu must indian version one let none itleave finally kerala version one stop none make strike,0
kallis wont bat 2nd inning,0
tell drug dealer getting impatient,0
nope meanwhile talk say make greet,0
alrite sam nic checkin ur numberso ittb,0
im going bath msg next ltgt min,0
kothi print marandratha,0
goal arsenal 4 henry 7 v liverpool 2 henry score simple shot 6 yard pas bergkamp give arsenal 2 goal margin 78 min,1
erutupalam thandiyachu,0
shuhui say change 2 suntec steamboat u noe r u,0
2 babe feel let 4get itboth try cheer upnot fit soo muchxxlove u locaxx,0
aldrine rakhesh ex rtm herepls callurgent,0
ltgt min stop somewhere first,0
per request melle melle oru minnaminunginte nurungu vettam ha set callertune caller press 9 copy friend callertune,0
sir waiting call,0
sm ac jsco energy high u may know 2channel 2day ur leadership skill r strong psychic reply wquestion end reply end jsco,1
haha yeah see sec,0
ok arm feeling weak cuz got shot go another time,0
anything lor juz u lor,0
k k pa lunch aha,0
night ha ended another day morning ha come special way may smile like sunny ray leaf worry blue blue bay gud mrng,0
sorry pain ok meet another night spent late afternoon casualty mean havent done stuff42moro includes time sheet sorry,0
ok u tell wat time u coming later lor,0
garage key arent bookshelf,0
orange brings ringtones time chart hero free hit week go ringtones pic wap stop receiving tip reply stop,1
r home come within 5 min,0
see christmassy,0
also thk fast xy suggest one u dun wan ok going 2 rain leh got gd,0
ok thk got u wan 2 come wat,0
urgent mobile number ha awarded å£2000 prize guaranteed call 09061790121 land line claim 3030 valid 12hrs 150ppm,1
ì decide faster co si going home liao,0
im going buy mum present ar,0
help propose going back tomorrow,0
waiting 4 tv show 2 start lor u leh still busy ur report,0
black shirt n blue jean thk c ì,0
india take lead,0
badrith chennaii surely pick usno competition,0
freemsg hi baby wow got new cam moby wan na c hot pic fancy chatim w8in 4utxt rply chat 82242 hlp 08712317606 msg150p 2rcv,1
first strike red one bird antelope begin toplay fieldof selfindependence believe flower contention growrandom,0
hi spoke maneesha v wed like know satisfied experience reply toll free yes,0
complimentary 4 star ibiza holiday å£10000 cash need urgent collection 09066364349 landline lose box434sk38wp150ppm18,1
hot n horny willing live local text reply hear strt back 150p per msg netcollex ltdhelpdesk 02085076972 reply stop end,1
meant middle left right,0
yeah fact asked needed anything like hour ago much,0
whats oga left phone home saw ur message hope good great weekend,0
im working technical support voice process,0
dont want leave im barely stay sane fighting constantly isnt helping,0
wats da model num ur phone,0
tired havent slept well past night,0
time come tomorrow,0
wish thing different wonder able show much value pls continue brisk walk drug without askin please find thing laugh love dearly,0
multiply number independently count decimal point division push decimal place like showed,0
urgh coach hot smell chip fat thanks especially duvet predictive text word,0
oh lk tt den take e one tt end cine lor dun wan yogasana oso,0
im happy babe woo hoo party dude,0
good stuff,0
sday joinedso training started today,0
sexy single waiting text age followed gender wither f eg23f gay men text age followed g eg23g,1
goodmorningmy grandfather expiredso leave today,0
also remember bead dont come ever,0
even cant close eye vava playing umma,0
make happy,0
important information 4 orange user 0796xxxxxx today ur lucky day2 find log onto httpwwwurawinnercom fantastic prizeawaiting,1
sac need carry,0
dunno lei thk mum lazy go neva ask yet,0
wifehow knew time murder exactly,0
getting ticket 4 walsall tue 6 th march mate getting sat ill pay treat want 2 go txt bak terry,0
time n smile r two crucial thing life sometimes time make u forget smile sometimes someone smile make u forget time gud noon,0
im home,0
package program well,0
bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend,0
wish dont think gon na snow much flurry usually get melt hit ground eek havent snow since ltgt wa even born,0
hai ana tomarrow coming morning ltdecimalgt ill sathy go rto office reply came home,0
tick tick tick babe,0
tomorrow going theatre come wherever u call tell come tomorrow,0
lol please actually send pic right wan na see pose comb hair dryer something,0
call 09090900040 listen extreme dirty live chat going office right total privacy one know sic listening 60p min 247mp 0870753331018,1
freemsg havent replied text im randy sexy female live local luv hear u netcollex ltd 08700621170150p per msg reply stop end,1
parent kidz friend n colleague screaming surprise wa waiting sofa naked,0
hi darlin ive got back really nice night thanks much lift see u tomorrow xxx,0
sorry mail,0
maybe say hi find got card great escape wetherspoons,0
u win å£100 music gift voucher every week starting txt word draw 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription,1
day working dayexcept saturday sunday,0
ill post l8r class,0
guaranteed å£1000 cash å£2000 prize claim yr prize call customer service representative 08714712394 10am7pm,1
want tel u one thing u mistake k message sent,0
never wanted tell im short onedge late,0
thats ok popped ask bout something said youd around tonght wen girl come,0
sorry ill call later,0
dun cut short leh u dun like ah failed shes quite sad,0
thats fine ill bitch later,0
whatever im pretty pissed,0
want new video phone 600 anytime network min 400 inclusive video call downloads 5 per week free deltomorrow call 08002888812 reply,1
havent decided yet eh,0
urgent please call 0906346330 abta complimentary 4 spanish holiday å£10000 cash await collection sae tc box 47 po19 2ez 150ppm 18,1
take exam march 3,0
yeah ill try scrounge something,0
yet hadya sapna aunty manege yday hogidhechinnu full weak swalpa black agidhane,0
also andros ice etc etc,0
oh fuck juswoke bed boatin dock slept wid 25 year old spinout giv u da gossip l8r xxx,0
call freephone 0800 542 0578,1
thank much selflessness love plenty,0
ok wahala remember friend need,0
way im going back,0
sad story man last week wa bday wife didnt wish parent forgot n kid went work even colleague wish,0
bought test yesterday something let know exact day u ovulatewhen get 2u 2 3wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell,0
well ball time make call,0
recpt 13 ordered ringtone order processed,1
thatåõs alrite girl u know gail neva wrongtake care sweet donåõt worryc u l8tr hunlove yaxxx,0
hope thing went well doctor reminds still need 2godid u c little thing left lounge,0
awarded sipix digital camera call 09061221061 landline delivery within 28days c box177 m221bp 2yr warranty 150ppm 16 p på£399,1
know people hit fuck yes,0
talk,0
tension ahwhat machiany problem,0
hack chat get backdoor entry 121 chat room fraction cost reply neo69 call 09050280520 subscribe 25p pm dp bcm box 8027 ldn wc1n3xx,1
okay shining wa meant signing sound better,0
ok lar double check wif da hair dresser already said wun cut v short said cut look nice,0
double min txts 4 6months free bluetooth orange available sony nokia motorola phone call mobileupd8 08000839402 call2optoutn9dx,1
pls whats full name joke school co fee university florida seem actually ltgt k pls holla back,0
hmm yeah grooved im looking forward pound special,0
food,0
cool like swimming pool jacuzzi house,0
haha awesome might need take doin tonight,0
stitch trouser,0
congratulation ore mo owo wa enjoy wish many happy moment fro wherever go,0
tone club sub ha expired 2 resub reply monoc 4 mono polyc 4 polys 1 weekly 150p per week txt stop 2 stop msg free stream 0871212025016,1
tried contact reply offer video handset 750 anytime network min unlimited text camcorder reply call 08000930705,1
show ur colour euro 2004 241 offer get england flag 3lions tone ur phone click following service message info,1
2nd time tried contact u u å£1450 prize claim call 09053750005 b4 310303 tcsstop sm 08718725756 140ppm,1
dont think u got think use got good ni8,0
bored housewife chat n date 08717507711 btnational rate 10pmin landline,1
wereare free give otherwise nalla adi entey nattil kittum,0
change e one next escalator,0
sorry ill call later,0
sister going earn da,0
lol need cash nitros hurry come crash,0
ill late,0
sent lanre fakeyes eckankar detail mail box,0
gon na death im gon na leave note say robs fault avenge,0
doe usually take fifteen fucking minute respond yes question,0
well uv cause mutation sunscreen like essential thesedays,0
okok okthenwhats ur today plan,0
ok,0
pansy youve living jungle two year driving worried,0
thats necessarily respectful,0
okey doke im home dressed co laying around ill speak later bout time stuff,0
good afternoon boytoy feeling today better hope good boy obedient slave please queen,0
yeah donû÷t stand close tho youû÷ll catch something,0
lookatme thanks purchase video clip lookatme youve charged 35p think better send video mmsto 32323,1
yes outside like 2 hour called whole family wake cause started 1,0
u secret admirer looking 2 make contact ufind rreveal think ur specialcall 09058094594,1
okay lor still let u go ah coz know later drop card box right,0
1 thing change sentence want 2 concentrate educational career im leaving,0
science tell chocolate melt sunlight please dont walk sunlight bcozi dont want loss sweet friend,0
yeah whatever lol,0
many dependent,0
okay going sleep later,0
wiskey brandy rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukkal,0
u subscribed best mobile content service uk å£3 per 10 day send stop 82324 helpline 08706091795,1
wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da,0
tessypls favor pls convey birthday wish nimyapls dnt forget today birthday shijas,0
need drug anymore,0
hey elaine today meeting still,0
sorry flaked last night shit seriously goin roommate tonight,0
oh really perform write paper go movie home midnight huh,0
forwarded 21870000hi mailbox messaging sm alert 40 match please call back 09056242159 retrieve message match cc100pmin,1
hello got st andrewsboy long way cold keep posted,0
im really sorry wont b able 2 fridayhope u find alternativehope yr term going ok,0
erm û ill pick 645pm thatll give enough time get park,0
ha must walk everywhere take tram cousin said walk vic market hotel,0
watching tv got new job,0
probably money worry thing coming due several outstanding invoice work two three month ago,0
think sent text home phone cant display text still want send number,0
im meeting call later,0
dude saw parked car sunroof popped sux,0
superior telling friday leave department except oursso leave youany way call waheed fathima hr conform,0
also bringing galileo dobby,0
wot u 2 thout u gon na call txt bak luv k,0
lovely smell bus aint tobacco,0
k ill 4,0
dont know shes getting message,0
haha get used driving usf man know lot stoner,0
u fix teethif asapok take care,0
wa wondering would okay call uncle john let know thing nigeria r ltgt dollar 2years sent know strain plan pay back every dime give every dime expect anything practical something like,0
msg rajini come,0
length e e top shorter n got fringe thk im going liao lazy dun wan 2 distract u also,0
whatever juliana whatever want,0
mum went 2 dentist,0
ur paper today e morn aft,0
easy ahsen got selected mean good,0
thanx lot,0
ok good making money,0
anyway im going shopping co si done yet dun disturb u liao,0
love start attractioni feel need every time around meshe first thing come thoughtsi would start day end hershe every time dreamlove every breath ha namemy life happen around hermy life named heri would cry herwill give happiness take sorrowsi ready fight anyone heri love craziest thing herlove dont proove anyone girl beautiful lady whole planeti always singing praise herlove start making chicken curry end makiing sambarlife beautiful thenwill get every morning thank god day mei would like say lotwill tell later,0
6 ft good combination,0
please ask macho price range doe want something new used plus interfued blackberry bold ltgt bb,0
hey sathya till dint meet even single time saw situation sathya,0
ur going 2 bahamas callfreefone 08081560665 speak live operator claim either bahamas cruise ofå£2000 cash 18only opt txt x 07786200117,1
tuition 330 hm go 1120 1205 one mind,0
played smash bros ltgt religiously,0
44 7732584351 want new nokia 3510i colour phone deliveredtomorrow 300 free minute mobile 100 free text free camcorder reply call 08000930705,1
beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf goodmorning,0
seriously spell name,0
nope think go monday sorry replied late,0
stop old man get build snowman snow angel snowball fight,0
hmv bonus special 500 pound genuine hmv voucher answer 4 easy question play send hmv 86688 infowww100percentrealcom,1
im gon na miss u much,0
neft transaction reference number ltgt r ltdecimalgt ha credited beneficiary account ltgt lttimegt ltgt,0
yup msg tat yijue tot group mate co meeting today mah im askin ì leaving earlier wat mah co mayb ì haf walk v far,0
hav almost reached call unable connect u,0
getting threat sale executive shifad raised complaint official message,0
good morning plz call sir,0
dont thnk wrong calling u,0
chk ur belovd dict,0
hiya u like hlday pic looked horrible took mo hows camp amrca thing speak soon serena,0
kkwhere youhow performed,0
happy new year u,0
thanks lovely wisheds rock,0
mean website yes,0
mobile 11 month u r entitled update latest colour mobile camera free call mobile update co free 08002986030,1
okie thanx,0
dear chechi talk,0
ahhh work vaguely remember doe feel like lol,0
well pattern emerging friend telling drive come smoke telling im weed fiendmake smoke muchimpede thing see im hesitant,0
fuck babe happened come never came back,0
oh wow thats gay firmware update help,0
hi darlin wa work u get trouble ijust talked mum morning really good time last night im goin soon call u,0
thats trouble class go well youre due dodgey one û expecting mine tomo see recovery time place,0
dear know ltgt th ltgt th birthday loving gopalettan planning give small gift day like participate welcome please contact admin team detail,0
hi finally completed course,0
win winner mr foley ipod exciting prize soon keep eye ur mobile visit wwwwin82050couk,1
free 1st week no1 nokia tone 4 ur mob every week txt nokia 87077 get txting tell ur mate zed pobox 36504 w45wq norm150ptone 16,1
got home babe still awake,0
jesus armand really trying tell everybody find,0
sef dey laugh meanwhile hows darling anjie,0
head straight,0
new deus ex game comin early next yr,0
kkapo kgood movie,0
tell friend plan valentine day lturlgt,0
havent lei next mon,0
get cash together ill text jason,0
got video tape pple type message lor u free wan 2 help hee co noe u wan 2 watch infernal affair ask u along asking shuhui oso,0
talk atleast day otherwise miss best friend world shakespeare shesil ltgt,0
bored speed dating try speedchat txt speedchat 80155 dont like em txt swap get new chatter chat80155 pobox36504w45wq 150pmsg rcd 16,1
splashmobile choose 1000 gr8 tone wk subscrition service weekly tone costing 300p u one credit kick back enjoy,1
love hope anything drastic dont dare sell pc phone,0
escape theatre going watch kavalan minute,0
oh yeah clearly fault,0
fuuuuck need stop sleepin sup,0
hey guy know breathing neck get bud anyway youd able get half track usf tonight,0
u still going mall,0
account number,0
sorry missed call please call back,0
sorry ill call later,0
hi msg meim office,0
u sound like manky scouse boy stevelike travelling da bus homewot ha u inmind 4 recreation dis eve,0
boo im way mom shes making tortilla soup yummmm,0
rofl betta invest anti aging product,0
hows husband,0
message sent askin ltgt dollar shoul pay ltgt ltgt,0
wat r u,0
piggy r u awake bet ure still sleeping im going 4 lunch,0
ive told ive returned order,0
babe need advice,0
2nd time tried 2 contact u u 750 pound prize 2 claim easy call 08718726970 10p per min btnationalrate,1
ur balance å£600 next question complete landmark big bob b barry c ben text b c 83738 good luck,1
convey regard,0
samus shoulder yet,0
mean february april ill getting place stay dont hustle back forth audition season since sister moved away harlem,0
dawhats plan,0
ill text drop x,0
whats happening gotten job begun registration permanent residency,0
thing r good thanx got exam march ive done revision fran still boyf ive got ta interviw 4 exeter bit worriedx,0
doe time fix spelling sometimes get completely diff word go figure,0
hey da cool iknow 2 wellda peril studentfinancial crisisspk 2 u l8r,0
2p per min call germany 08448350055 bt line 2p per min check planettalkinstantcom info c text stop opt,1
knowhe watching film computer,0
well might come,0
come take little time child afraid dark become teenager want stay night,1
ok im coming home,0
know mallika sherawat yesterday find lturlgt,0
sunshine quiz wkly q win top sony dvd player u know country algarve txt ansr 82277 å£150 sptyrone,1
hey morning come ask pa,0
wats da decision,0
nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur book masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna,0
donate å£250 unicef asian tsunami disaster support fund texting donate 864233 å£250 added next bill,1
enufcredeit tocallshall ileave uni 6 get bus yor house,0
sound like plan cardiff still still cold im sitting radiator,0
anyway holla whenever youre around need excuse go creep people sarasota,0
goodnight da thangam really miss u dear,0
spending new year brother family let plan meet next week ready spoiled,0
ard 6 like dat lor,0
ltgt great loxahatchee xmas tree burning update totally see star,0
freemsg 1month unlimited free call activate smartcall txt call 68866 subscriptn3gbpwk unlimited call help 08448714184 stoptxt stop landlineonly,1
much got cleaning,0
oops ill let know roommate done,0
time coming later,0
site simulate test give tough question test readiness,0
size elephant tablet u shove um ur,0
weightloss girl friend make load money ebay something give thanks god,0
call unable cal let meet bhaskar deep,0
wa trying weekend v,0
u r winner u ave specially selected 2 receive å£1000 cash 4 holiday flight inc speak live operator 2 claim 0871277810710pmin 18,1
sorry ill call later,0
ha issue right ill fix tomorrow,0
get brand new mobile phone agent mob plus load goody info text mat 87021,1
left dessert u wan 2 go suntec look 4 u,0
ok called mom instead fun,0
book lesson msg call work sth im going get spec membership px3748,0
im sorry ive joined league people dont keep touch mean great deal friend time even great personal cost great week,0
hey inconvenient si huh,0
gon na blake night might able get little early,0
uhhhhrmm isnt tb test bad youre sick,0
call like ltgt time oh give u hypertension oh,0
ummmawill call check inour life begin qatar pls pray hard,0
haha heard text youre around,0
ok,0
freemsg hey im buffy 25 love satisfy men home alone feeling randy reply 2 c pix qlynnbv help08700621170150p msg send stop stop txts,1
channel,0
sorry ill call later,0
one doesnt stalk profile,0
many time told stage use laugh listen aha,0
took hooch walk toaday fell splat grazed knee everything stayed home see tomorrow,0
hey told name gautham ah,0
yup giving problem mayb ill jus leave,0
great princess thinking,0
hmv bonus special 500 pound genuine hmv voucher answer 4 easy question play send hmv 86688 infowww100percentrealcom,1
thesmszonecom let send free anonymous masked messagesim sending message theredo see potential abuse,1
private 2003 account statement show 800 unredeemed point call 08715203652 identifier code 42810 expires 29100,1
final chance claim ur å£150 worth discount voucher today text yes 85023 savamob member offer mobile c savamob pobox84 m263uz å£300 sub 16,1
wot u 2 bitch,0
never nothing,0
stuff sell ill tell,0
much bad avoid like,0
doe uncle timi help clearing car,0
lol u drunkard hair moment yeah still 4 tonight wats plan,0
g want know fuck,0
someone smoke every time ive smoked last two week calling texting wanted smoke,0
free message activate 500 free text message replying message word free term condition visit www07781482378com,1
information ikea spelled cap yelling thought left sitting bed among mess came said going got home class please dont try bullshit make want listen less,0
work mon thurs sat cant leh booked liao day u free,0
jus came back fr lunch wif si u leh,0
yup,0
money r lucky winner 2 claim prize text money 2 88600 å£1million give away ppt150x3normal text rate box403 w1t1jy,1
dont know jack shit anything id sayask something helpful want pretend text whatever response hypotheticalhuagauahahuagahyuhagga,0
hi spoke maneesha v wed like know satisfied experience reply toll free yes,0
hot live fantasy call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call,1
aight ill get fb couple minute,0
dude got haircut breezy,0
congratulation ur awarded either å£500 cd gift voucher free entry 2 å£100 weekly draw txt music 87066 tncs wwwldewcom1win150ppmx3age16,1
world running stillmaybe feeling sameso itor admiti madthen correctionor let call lifeand keep running worldmay u r also runninglets run,0
plm come da way,0
500 new mobile 2004 must go txt nokia 89545 collect todayfrom å£1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction,1
delhi chennai still silent,0
thanks chikku gud nyt,0
lol know theyre dramatic school already closed tomorrow apparently cant drive inch snow supposed get,0
ill get tomorrow send,0
sun anti sleep medicine,0
dont forget though love walk beside watching keeping heart warm,0
urgent call 09066350750 landline complimentary 4 ibiza holiday 10000 cash await collection sae tc po box 434 sk3 8wp 150 ppm 18,1
put sign choose number pin show right,0
ltgt buck bank fee fixed better call bank find,0
clothes jewelry trip,0
good morning love go sleep wish great day full feeling better opportunity last thought babe love kiss,0
natalja 25f inviting friend reply yes440 no440 see wwwsmsacunat27081980 stop send stop frnd 62468,1
late,0
im going 2 orchard laready reaching soon u reaching,0
sm service inclusive text credit pls goto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625comuk 220cm2 9ae,1
dunno dat wat told ok lor,0
wasnt enough trouble sleeping,0
running managed 5 minute needed oxygen might resort roller option,0
told dr appt next week think im gon na die told check nothing worried didnt listen,0
convey regard,0
wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob,0
dearme cherthalain case u r coming cochin pls call bfore u starti shall also reach accordinglyor tell day u r comingtmorow engaged holiday,0
new tone week include 1mcflyall ab 2 sara jorgeshock 3 smithswitch order follow instruction next message,1
heard u4 call 4 rude chat private line 01223585334 cum wan 2c pic gettin shagged text pix 8552 2end send stop 8552 sam xxx,1
gud mrng dear hav nice day,0
sad story man last week wa bday wife didnt wish parent forgot n kid went work even colleague wish entered cabin pa said happy bday bos felt special askd 4 lunch lunch invited apartment went said u mind go bedroom minute ok sed sexy mood came 5 minuts latr wid caken wife parent kidz friend n colleague screaming surprise wa waiting sofa naked,0
yeah sure ill leave min,0
im hungry buy smth home,0
freemsgfeelin kinda lnly hope u like 2 keep company jst got cam moby wan na c pictxt reply date 82242 msg150p 2rcv hlp 08712317606 stop 82242,1
449050000301 å£2000 price claim call 09050000301,1
dont prize go another customer tc wwwtcbiz 18 150pmin polo ltd suite 373 london w1j 6hl please call back busy,1
anyways go gym whatever love smile hope ok good day babe miss much already,0
ok pa nothing problem,0
yesim office da,0
looked addie go back monday suck,0
sim watching live,0
hello news job making wait fifth week yeah im woozles weasel exeter still home 3,0
aight see bit,0
oh really make air whats talent,0
private 2004 account statement 07742676969 show 786 unredeemed bonus point claim call 08719180248 identifier code 45239 expires,1
lol ok ill try send warned sprint dead slow youll prolly get tomorrow,0
alright set text man,0
god picked flower dippeditinadew lovingly touched itwhichturnedinto u gifted tomeandsaidthis friend 4u,0
yesterday true true,0
important customer service announcement premier call freephone 0800 542 0578,1
ding ya break fassyole blacko londn,0
g say never answer text confirmdeny,0
oh okie lorwe go sat,0
tessypls favor pls convey birthday wish nimyapls dnt forget today birthday shijas,0
hope great day,0
hello darling today would love chat dont tell look like sexy,1
call youcarlos isare phone vibrate acting might hear text,0
back 2 work 2morro half term u c 2nite 4 sexy passion b4 2 go back chat 09099726481 luv dena call å£1minmobsmorelkpobox177hp51fl,1
pls go today ltgt dont want excuse,0
oh icic k lor den meet day,0
waiting machan call free,0
wud never mind u dont miss u dont need u wil really hurt wen u need amp u dont tell take care,0
r u continent,0
omg one thing another cat ha worm doe bad day end,0
good sleep rhythm person ha establish rhythm body learn use want know,0
turn stereo love mi phone unknown album,0
cant pick phone right pls send message,0
hey r watching movie tonight ill prob b home early,0
dont b floppy b snappy happy gay chat service photo upload call 08718730666 10pmin 2 stop text call 08712460324,1
usually person unconscious thats child adult may behave abnormally ill call,0
im watching lotr w si dis aft u wan 2 meet 4 dinner nite,0
part checking iq,0
great day beautiful one,0
please call 08712402972 immediately urgent message waiting,1
keeping away like,0
came hostel going sleep plz call class hrishi,0
wat make people dearer de happiness dat u feel u meet de pain u feel u miss dem,0
sparkling shopping break 45 per person call 0121 2025050 visit wwwshortbreaksorguk,1
january male sale hot gay chat cheaper call 08709222922 national rate 15pmin cheap 78pmin peak stop text call 08712460324 10pmin,1
ìï collecting ur laptop going configure da setting izzit,0
yes please swimming,0
guessin aint gon na 9,0
sure yet still trying get hold,0
still checked da,0
look like found something smoke great job,0
wet right,0
httptms widelivecomindex wmlid820554ad0a1705572711firsttrueåác c ringtoneåá,1
finally came fix ceiling,0
hi mobile ltgt ha added contact list wwwfullonsmscom great place send free sm people visit fullonsmscom,0
yar else ill thk sort funny thing,0
today offer claim ur å£150 worth discount voucher text yes 85023 savamob member offer mobile c 08717898035 å£300 sub 16 unsub reply x,1
add dont really care cant least get dude fuck hey money want,0
money wining number 946 wot next,1
ya telling abt tht incident,0
u town alone,0
stop wondering wow ever going stop tming tm whenever want mine laugh,0
awesome remember last time got somebody high first time diesel v,0
hi u decide wot 2 get 4 bday ill prob jus get voucher frm virgin sumfing,0
eastenders tv quiz flower doe dot compare violet e tulip f lily txt e f 84025 4 chance 2 win å£100 cash wkent150p16,1
haha better late ever way could swing,0
oh wa forwarded message thought send,0
huh slow tot u reach long ago liao u 2 day 4 leh,0
whatsup dont u want sleep,0
mine like fr china noisy,0
time iû÷m prob 3,0
told number gautham,0
bothering trust answer pls,0
much torch 9ja,0
avatar supposed subtoitles,0
sch neva mind u eat 1st lor,0
ola would get back maybe today told direct link u getting car bid online arrange shipping get cut u partnership u invest money shipping take care restuwud b self reliant soon dnt worry,0
loan purpose even bad credit tenant welcome call noworriesloanscom 08717111821,1
dnt wnt tlk wid u,0
send yettys number pls,0
hello boytoy made home constant thought love hope nice visit cant wait till come home kiss,0
enjoy urself tmr,0
auction round 4 highest bid å£54 next maximum bid å£71 bid send bid e g 10 bid å£10 83383 good luck,1
k fyi im back parent place south tampa might need deal somewhere else,0
thts god gift bird human hav natural gift frm god,0
ups 3days also shipping company take 2wks way usps take week get lag may bribe nipost get stuff,0
oh ho first time u use type word,0
coming friday leave pongaldo get news work place,0
many day since,0
dad say hurry hell,0
yar lor wait 4 mum 2 finish sch lunch lor whole morning stay home clean room room quite clean hee,0
happy baby alright take job hope fine send kiss make smile across sea kiss kiss,0
dorothykiefercom bank granite issue strongbuy explosive pick member 300 nasdaq symbol cdgt 500 per,1
september,0
sound great im going sleep good night,0
jay told already,0
please reserve ticket saturday eve chennai thirunelvali tirunelvali chennai sunday evei already see netno ticket availablei want book ticket tackle,0
true easier,0
u dun say early hor u c already say,0
wan2 win meetgreet westlife 4 u m8 currently tour 1unbreakable 2untamed 3unkempt text 12 3 83049 cost 50p std text,1
sorry im getting feel really bad totally rejected kinda thing,0
think still car,0
waqt se pehle naseeb se zyada kisi ko kuch nahi miltazindgi wo nahi jo hum sochte hai zindgi wo hai jo ham jeetey hai,0
mobile 10 mths update latest cameravideo phone free keep ur number get extra free minstexts text yes call,1
stupid auto correct phone,0
told accenture confirm true,0
two carton u pleased shelf,0
hmmmy uncle informed paying school directly pls buy food,0
huh lei,0
love wine dine lady,0
get ready moan scream,0
taka lor wat time u wan 2 come n look 4 u,0
dont kick coco,0
love brother time talk english grin say hey muhommad penny say hello across sea,0
im also came room,0
hoping would send message rent due dont enough reserve completely gone loan need wa hoping could balance ltgt way could get till mid march hope pay back,0
review keep fantastic nokia ngage game deck club nokia go 2 wwwcnupdatescomnewsletter unsubscribe alert reply word,1
ive sent send,0
beauty sleep help ur pimple,0
please call 08712402578 immediately urgent message waiting,1
cant see join denis mina doe denis want alone time,0
message important information o2 user today lucky day 2 find log onto httpwwwurawinnercom fantastic surprise awaiting,1
like love arrange,0
call later dont network urgnt sm,0
hope enjoyed new content text stop 61610 unsubscribe help08712400602450p provided tones2youcouk,1
kallis ready bat 2nd inning,0
sorry ill call later ok bye,0
hai priya right doctor said pa,0
rajipls favour pls convey birthday wish nimya pls today birthday,0
exact intention,0
dear voucher holder next meal u use following link pc 2 enjoy 2 4 1 dining experiencehttpwwwvouch4mecometlpdiningasp,1
sorry wa bathroom sup,0
took tablet reaction morning,0
gd got free ice cream oso wan,0
u drive lor,0
